word,speaker,filename
пепел,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пепел.wav
пеперуга,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пеперуга.wav
пеперутка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пеперутка.wav
пердув,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пердув.wav
перика,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-перика.wav
периоден систем,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-периоден систем.wav
перница,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-перница.wav
перчулица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Перчулица.wav
пес,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пес.wav
песна,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-песна.wav
песок,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-песок.wav
песјак (планина),Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Песјак (планина).wav
пет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пет.wav
пета,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пета.wav
петнаесет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-петнаесет.wav
петок,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-петок.wav
петти,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-петти.wav
печат,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-печат.wav
пече,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пече.wav
печка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-печка.wav
пеш,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пеш.wav
пешкир,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пешкир.wav
пештера,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пештера.wav
пиво,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пиво.wav
пие,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пие.wav
пиле,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пиле.wav
пингвин,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пингвин.wav
пирамида,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пирамида.wav
писател,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-писател.wav
писателка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-писателка.wav
писмо,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-писмо.wav
пица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пица.wav
пиштол,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пиштол.wav
пишува,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пишува.wav
пијалок,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пијалок.wav
пијан,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пијан.wav
пијано,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пијано.wav
плавица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Плавица.wav
плавуш,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Плавуш.wav
пладне,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пладне.wav
плажа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-плажа.wav
плакенска планина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Плакенска Планина.wav
планета,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-планета.wav
планина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-планина.wav
плати,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-плати.wav
платина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-платина.wav
плаче,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-плаче.wav
плачковица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Плачковица.wav
плод,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-плод.wav
плоштад,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-плоштад.wav
плуг,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-плуг.wav
плутониум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-плутониум.wav
победа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-победа.wav
повардарие,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Повардарие.wav
површина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-површина.wav
погледите на крсте петков мисирков за македонскиот литературен јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Погледите на Крсте Петков Мисирков за македонскиот литературен јазик.wav
податок,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-податок.wav
подгорjе (беласица),Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Подгорjе (Беласица).wav
поезија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-поезија.wav
поет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-поет.wav
пожарникар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пожарникар.wav
показалец,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-показалец.wav
покрив,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-покрив.wav
поле,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-поле.wav
полжав,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-полжав.wav
политеизам,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-политеизам.wav
полиција,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-полиција.wav
полн,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-полн.wav
полноглавец,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-полноглавец.wav
полноќ,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-полноќ.wav
полониум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-полониум.wav
полошка котлина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Полошка Котлина.wav
полски,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-полски.wav
полуостров,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-полуостров.wav
полјоделство,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-полјоделство.wav
помош,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-помош.wav
понеделник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-понеделник.wav
поп,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-поп.wav
поплава,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-поплава.wav
попладне,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-попладне.wav
пополе,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Пополе.wav
порече,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Порече.wav
порнографски,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-порнографски.wav
портокал,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-портокал.wav
портокалов,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-портокалов.wav
портрет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-портрет.wav
португалски,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-португалски.wav
пот,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пот.wav
потковица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-потковица.wav
потполошка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-потполошка.wav
пошта,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пошта.wav
појадок,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-појадок.wav
права,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-права.wav
правда,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-правда.wav
право,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-право.wav
правоаголник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-правоаголник.wav
правопис и правоговор на македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Правопис и правоговор на македонскиот јазик.wav
правосмукалка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-правосмукалка.wav
прадедо,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-прадедо.wav
прамен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-прамен.wav
прасе,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-прасе.wav
праска,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-праска.wav
прашање,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-прашање.wav
прв,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-прв.wav
преведувач,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-преведувач.wav
превод,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-превод.wav
предлози во македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Предлози во македонскиот јазик.wav
презиме,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-презиме.wav
прекар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-прекар.wav
препелица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-препелица.wav
преспа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Преспа.wav
преспанско езеро,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Преспанско Езеро.wav
престапна година,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-престапна година.wav
пречна планина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Пречна Планина.wav
придавка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-придавка.wav
прилепско поле,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Прилепско Поле.wav
прилог,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-прилог.wav
пример,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пример.wav
принцип,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-принцип.wav
природа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-природа.wav
причина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-причина.wav
пријател,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пријател.wav
пријателство,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пријателство.wav
проблем,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-проблем.wav
продава,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-продава.wav
продавница,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-продавница.wav
прозор,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-прозор.wav
прозорец,Zquad974,LL-Q9296 (mkd)-Zquad974-прозорец.wav
пролет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пролет.wav
промет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-промет.wav
прометиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-прометиум.wav
пророк,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пророк.wav
просјак,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-просјак.wav
протактиниум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-протактиниум.wav
протест,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-протест.wav
професор,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-професор.wav
процедура,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-процедура.wav
процент,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-процент.wav
прст,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-прст.wav
психологија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-психологија.wav
птица,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-птица.wav
пума,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пума.wav
пумпа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пумпа.wav
пустина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пустина.wav
путер,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-путер.wav
пчела,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пчела.wav
пчелар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пчелар.wav
пченица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-пченица.wav
рабетинкол,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Рабетинкол.wav
работа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-работа.wav
работилница,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-работилница.wav
работник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-работник.wav
радерфордиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-радерфордиум.wav
радио,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-радио.wav
радовишки шоплук,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Радовишки Шоплук.wav
радон,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-радон.wav
радост,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-радост.wav
разбира,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-разбира.wav
развој,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-развој.wav
развој на македонската азбука,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Развој на македонската азбука.wav
разлика,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-разлика.wav
разлог,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Разлог.wav
рак,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-рак.wav
рака,Zquad974,LL-Q9296 (mkd)-Zquad974-рака.wav
ракав,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ракав.wav
ракета,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ракета.wav
ракомет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ракомет.wav
рамо,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-рамо.wav
рана,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-рана.wav
расизам,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-расизам.wav
растение,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-растение.wav
рај,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-рај.wav
ребро,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ребро.wav
револуција,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-револуција.wav
регион,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-регион.wav
резултат,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-резултат.wav
река,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-река.wav
рекански регион,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Рекански Регион.wav
реклама,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-реклама.wav
религија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-религија.wav
ренде,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ренде.wav
рениум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-рениум.wav
република,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-република.wav
ресторан,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ресторан.wav
реформа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-реформа.wav
реч,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-реч.wav
реченица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-реченица.wav
речник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-речник.wav
речник на антонимите во македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Речник на антонимите во македонскиот јазик.wav
речник на македонската народна поезија,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Речник на македонската народна поезија.wav
речник на македонскиот јазик со српскохрватски толкувања,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Речник на македонскиот јазик со српскохрватски толкувања.wav
речник на паронимите во македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Речник на паронимите во македонскиот јазик.wav
риба,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-риба.wav
рибар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-рибар.wav
риболов,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-риболов.wav
рис,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-рис.wav
ритам,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ритам.wav
роб,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-роб.wav
робот,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-робот.wav
ровка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ровка.wav
рог,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-рог.wav
роденден,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-роденден.wav
родина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-родина.wav
родител,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-родител.wav
родиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-родиум.wav
роза,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-роза.wav
роман,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-роман.wav
романски,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-романски.wav
ромб,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ромб.wav
ропство,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ропство.wav
рубидиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-рубидиум.wav
руда,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-руда.wav
руен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Руен.wav
руски,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-руски.wav
рутениум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-рутениум.wav
ручек,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-ручек.wav
саат,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-саат.wav
сабота,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сабота.wav
сад,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сад.wav
сака,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сака.wav
саксофон,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-саксофон.wav
салакова планина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Салакова Планина.wav
салаковски езера,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Салаковски Езера.wav
сало,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сало.wav
самариум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-самариум.wav
самоубиство,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-самоубиство.wav
санскрит,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-санскрит.wav
сантиметар,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сантиметар.wav
сапун,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сапун.wav
сариѓол (област),Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Сариѓол (област).wav
сатира,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сатира.wav
сафир,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сафир.wav
свадба,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-свадба.wav
сведок,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сведок.wav
свеж,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-свеж.wav
свет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-свет.wav
светлина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-светлина.wav
светол,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-светол.wav
свештеник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-свештеник.wav
свеќа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-свеќа.wav
свеќник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-свеќник.wav
свила,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-свила.wav
свиња,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-свиња.wav
сврзник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сврзник.wav
сврзници во македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Сврзници во македонскиот јазик.wav
север,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-север.wav
северен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-северен.wav
седеф,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-седеф.wav
седи,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-седи.wav
седло,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-седло.wav
седмица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-седмица.wav
седум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-седум.wav
седумдесет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-седумдесет.wav
седумнаесет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-седумнаесет.wav
секира,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-секира.wav
секогаш,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-секогаш.wav
секој,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-секој.wav
секс,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-секс.wav
секта,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-секта.wav
секунда,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-секунда.wav
селен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-селен.wav
селечка планина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Селечка Планина.wav
село,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-село.wav
семе,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-семе.wav
семејство,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-семејство.wav
семрежје,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-семрежје.wav
сенка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сенка.wav
сено,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сено.wav
сенф,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сенф.wav
септември,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-септември.wav
серта,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Серта.wav
сестра,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сестра.wav
сиборгиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сиборгиум.wav
сидро,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сидро.wav
сила,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сила.wav
силен,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-силен.wav
силициум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-силициум.wav
симбол,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-симбол.wav
симетрија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-симетрија.wav
син,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-син.wav
синагога,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-синагога.wav
синап,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-синап.wav
синтакса,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-синтакса.wav
синтакса на македонскиот јазик,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Синтакса на македонскиот јазик.wav
синтеза,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-синтеза.wav
сирак,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сирак.wav
сирење,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сирење.wav
сиромаштија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сиромаштија.wav
систем,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-систем.wav
сито,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сито.wav
скакулец,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-скакулец.wav
скандиум,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-скандиум.wav
скап,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-скап.wav
скелет,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-скелет.wav
сколовранец,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сколовранец.wav
скопска блатија,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Скопска Блатија.wav
скопска црна гора,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Скопска Црна Гора.wav
славеј,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-славеј.wav
славеј планина,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Славеј Планина.wav
славиште,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Славиште.wav
сладок,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сладок.wav
сладолед,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сладолед.wav
сланица,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Сланица.wav
слезенка,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-слезенка.wav
слеп,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-слеп.wav
слива,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-слива.wav
слобода,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-слобода.wav
словенска писменост,Jovan.kostov,LL-Q9296 (mkd)-Jovan.kostov-Словенска писменост.wav
слово,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-слово.wav
слог,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-слог.wav
слон,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-слон.wav
службеник,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-службеник.wav
слуша,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-слуша.wav
смеа,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-смеа.wav
сметач,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-сметач.wav
смоква,Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-смоква.wav
смрдеш (планина),Bjankuloski06,LL-Q9296 (mkd)-Bjankuloski06-Смрдеш (планина).wav
