word,sentence,audio_path,source,license,status
гледање,на децата со хиперкинетичко нарушување им е тешко да се концентрираат на нешта како училишна работа но можат да се концентрираат на нештата во коишто уживаат како што се играње игри гледање на омилените цртани филмови или пишување реченици без интерпункциски знаци,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10041339867544878266.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
глодари,оцелотите сакаат да јадат мали животни ако можат фаќаат мајмуни змии глодари и птици речиси сите животни што ги лови оцелотот се значително помали од него,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10081916333198708929.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
го,досега аол можеше да го движи и развива им-пазарот со свое темпо како резултат на неговата широка употреба во соединетите американски држави,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10056485569275356852.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
година,овие босови беа зауздани од провенцано кога ѝ стави крај на војната поттикната од риина против државата која ги одзеде животите на крстоносците  на мафијата џовани фалконе и паоло борселино во 1992 година.,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/100335690878847577.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
годинава,денешното соопштение исто така ја искажува и обврската на владата што ја презеде во март годинава за финансирање на повеќе колички,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10082000026820544428.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
години,некои земји имаат мошне драконски казни дури и за оние кои првпат прават престап тука може да спаѓаат и затворски казни од над 10 години или смртна казна,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10064679055382452909.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
господин,пбс-серијата има повеќе од две дузини еми награди и е пократко се емитува само од улицата сезам и соседството на господин роџер,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10108587738237734175.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
готвеле,жените готвеле во дворот продавниците биле само тезги на отворено свртени кон улицата каменот се користел за изградба на куќи,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10305993034972183134.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
град,ако живеете во град со поинаква култура на пиење посетете ги баровите или пабовите во деловите во коишто не се движите често,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10069884987727337192.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
граничи,елсвортовата земја е регион јужно од полуостровот која граничи со белингсхаузеновото море,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/1003125635861060415.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
грк,друг познат грк е математичарот питагора најпознат по неговата славна теорема за односот на страните кај рамностран триаголник,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10287951160575319471.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
да,фрлањето бумеранг е популарна вештина со којашто сакаат да се стекнат многу туристи,/root/.cache/huggingface/datasets/downloads/extracted/6938a9864c73490390a1cd0344068923040f66305eb98666f3dc21d6c71699e2/10027419106927420586.wav,FLEURS (google/fleurs),CC-BY 4.0,needs_alignment
